client_code,produit_code,produit_nom,qte_moyenne
06314,KINDER,KINDER,2.0
06314,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06314,NUTELLA,NUTELLA,2.0
06314,RAFAELLO,RAFAELLO,2.0
06314,ROCHERS,ROCHERS,2.0
06315,BISKREMCACAO,BISKREMCACAO,24.0
06315,CHAMALLOWS,CHAMALLOWS,5.0
06315,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
06315,NUTELLA,NUTELLA,2.0
06315,RANIFLOAT,RANIFLOAT,6.0
06315,TICTAC,TICTAC,2.0
06317,AL010124,AL010124,1.0
06317,BISKREMCACAO,BISKREMCACAO,24.0
06317,BISKREMDUO,BISKREMDUO,24.0
06317,KINDER,KINDER,1.0
06317,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
06317,ROCHERS,ROCHERS,2.0
06318,AL010124,AL010124,3.0
06318,BERRIES,BERRIES,15.0
06318,BISKREMCACAO,BISKREMCACAO,60.0
06318,BISKREMDUO,BISKREMDUO,32.0
06318,CHAMALLOWS,CHAMALLOWS,11.0
06318,CHCHBIGBABOL,CHCHBIGBABOL,2.0
06318,CHCHXXL,CHCHXXL,1.0
06318,CHUPACHUPS,CHUPACHUPS,20.0
06318,Divers,Divers,18.0
06318,DUPLO,DUPLO,1.75
06318,FRESHACTIONCUP,FRESHACTIONCUP,1.5
06318,FRUIT-TELLA,FRUIT-TELLA,3.0
06318,FUNNYMIX,FUNNYMIX,30.0
06318,GAUFRETTELINGOT,GAUFRETTELINGOT,90.0
06318,GOLD-BEARS,GOLD-BEARS,18.0
06318,HAPPYCHERRIES,HAPPYCHERRIES,15.0
06318,HAPPYCOLA,HAPPYCOLA,15.0
06318,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,4.0
06318,KINDER,KINDER,8.0
06318,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
06318,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
06318,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
06318,MENTOSROLLS14P,MENTOSROLLS14P,3.5
06318,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
06318,NUTELLA,NUTELLA,7.5
06318,PHANTASIA,PHANTASIA,15.0
06318,ROCHERS,ROCHERS,8.0
06318,ROULETTE,ROULETTE,1.0
06318,WORMS,WORMS,22.0
06319,BERRIES,BERRIES,2.0
06319,CHAMALLOWS,CHAMALLOWS,8.0
06319,GAUFRETTELINGOT,GAUFRETTELINGOT,20.0
06319,HARIBO,HARIBO,2.0
06319,KAT KAT TAT,KAT KAT TAT,3.0
06319,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
06319,TICTAC,TICTAC,1.0
06350,HAPPYCHERRIES,HAPPYCHERRIES,6.0
06350,HARIBO,HARIBO,4.0
06350,ROULETTE,ROULETTE,1.0
06368,KINDER,KINDER,10.0
06368,NUTELLA,NUTELLA,27.0
06368,RAFAELLO,RAFAELLO,1.0
06368,ROCHERS,ROCHERS,6.0
06371,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06372,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06373,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06374,BERRIES,BERRIES,10.0
06374,BISKREMCACAO,BISKREMCACAO,24.0
06374,CHCHBIGBABOL,CHCHBIGBABOL,3.0
06374,DUPLO,DUPLO,1.0
06374,FUNNYMIX,FUNNYMIX,8.0
06374,HAPPYCHERRIES,HAPPYCHERRIES,12.0
06374,HARIBO,HARIBO,12.0
06374,KINDER,KINDER,7.666666666666667
06374,NUTELLA,NUTELLA,2.0
06374,RAFAELLO,RAFAELLO,7.0
06374,ROCHERS,ROCHERS,3.6666666666666665
06374,ROULETTE,ROULETTE,1.0
06375,AL010124,AL010124,3.0
06375,BISKREMCACAO,BISKREMCACAO,120.0
06375,BISKREMDUO,BISKREMDUO,96.0
06375,CHCHXXL,CHCHXXL,1.3333333333333333
06375,DUPLO,DUPLO,1.5
06375,FRESHACTIONCUP,FRESHACTIONCUP,2.0
06375,FRUIT-TELLA,FRUIT-TELLA,2.0
06375,GOLD-BEARS,GOLD-BEARS,30.0
06375,HAPPYCOLA,HAPPYCOLA,30.0
06375,HARIBO,HARIBO,22.0
06375,KINDER,KINDER,5.5
06375,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
06375,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.6666666666666667
06375,MENTOSPUREFRESHPB,MENTOSPUREFRESHPB,1.0
06375,MENTOSROLLS 9P,MENTOSROLLS 9P,2.0
06375,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06375,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06375,NUTELLA,NUTELLA,14.5
06375,PHANTASIA,PHANTASIA,24.0
06375,RAFAELLO,RAFAELLO,1.5
06375,ROCHERS,ROCHERS,5.75
06375,ROULETTE,ROULETTE,2.6666666666666665
06376,HAPPYCOLA,HAPPYCOLA,8.0
06376,KINDER,KINDER,5.0
06376,PHANTASIA,PHANTASIA,12.0
06376,ROCHERS,ROCHERS,1.0
06376,ROULETTE,ROULETTE,1.0
06379,BISKREMCACAO,BISKREMCACAO,48.0
06379,CHAMALLOWS,CHAMALLOWS,21.0
06379,CHCHBIGBABOL,CHCHBIGBABOL,3.0
06379,KINDER,KINDER,9.0
06380,HAPPYCOLA,HAPPYCOLA,8.0
06380,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
06385,ROCHERS,ROCHERS,2.0
06386,CHAMALLOWS,CHAMALLOWS,6.0
06386,KINDER,KINDER,1.0
06386,NUTELLA,NUTELLA,9.0
06391,BERRIES,BERRIES,6.0
06391,CHAMALLOWS,CHAMALLOWS,12.0
06391,FUNNYMIX,FUNNYMIX,9.5
06391,GOLD-BEARS,GOLD-BEARS,5.0
06391,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,24.0
06391,KINDER,KINDER,4.0
06391,NUTELLA,NUTELLA,3.5
06391,PHANTASIA,PHANTASIA,5.0
06391,RAFAELLO,RAFAELLO,1.0
06391,ROCHERS,ROCHERS,1.0
06391,ROULETTE,ROULETTE,1.0
06392,AL010124,AL010124,1.5
06392,BISKREMCACAO,BISKREMCACAO,24.0
06392,CHAMALLOWS,CHAMALLOWS,5.0
06392,CHUPACHUPS,CHUPACHUPS,1.0
06392,KINDER,KINDER,1.0
06392,NUTELLA,NUTELLA,1.5
06393,CHCHBIGBABOL,CHCHBIGBABOL,2.0
06393,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06393,KINDER,KINDER,3.0
06393,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
06393,NUTELLA,NUTELLA,2.0
06394,BISKREMCACAO,BISKREMCACAO,24.0
06394,CHAMALLOWS,CHAMALLOWS,6.0
06394,KINDER,KINDER,2.0
06394,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
06395,BISKREMCACAO,BISKREMCACAO,24.0
06395,CHCHBIGBABOL,CHCHBIGBABOL,2.0
06395,CHUPACHUPS,CHUPACHUPS,3.0
06395,MENTOSROLLS14P,MENTOSROLLS14P,4.0
06395,RAFAELLO,RAFAELLO,1.0
06397,BISKREMCACAO,BISKREMCACAO,24.0
06397,KINDER,KINDER,1.4
06398,AL010124,AL010124,1.5
06398,BISKREMCACAO,BISKREMCACAO,36.0
06398,BISKREMDUO,BISKREMDUO,32.0
06398,DUPLO,DUPLO,1.0
06398,FILIFOLLY,FILIFOLLY,1.0
06398,GOLD-BEARS,GOLD-BEARS,3.0
06398,HAPPYCOLA,HAPPYCOLA,3.0
06398,KINDER,KINDER,3.0
06398,MENTOSPUREFRESHPB,MENTOSPUREFRESHPB,1.0
06398,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
06398,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06398,MENTOSWHITEGUM,MENTOSWHITEGUM,1.5
06398,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06398,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
06398,NUTELLA,NUTELLA,7.857142857142857
06398,ROCHERS,ROCHERS,1.0
06398,ROULETTE,ROULETTE,1.0
06398,TICTAC,TICTAC,1.5
06399,BISKREMCACAO,BISKREMCACAO,12.0
06399,DUPLO,DUPLO,1.0
06399,KINDER,KINDER,1.0
06399,TICTAC,TICTAC,2.0
06400,AL010124,AL010124,1.0
06400,BISKREMDUO,BISKREMDUO,24.0
06400,CHAMALLOWS,CHAMALLOWS,6.0
06400,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
06400,GOLD-BEARS,GOLD-BEARS,2.0
06400,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,2.0
06400,KINDER,KINDER,2.0
06400,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
06400,NUTELLA,NUTELLA,1.0
06400,PHANTASIA,PHANTASIA,2.0
06400,ROULETTE,ROULETTE,1.0
06400,TAGADA,TAGADA,2.0
06400,TICTAC,TICTAC,2.0
06701,AL010124,AL010124,1.0
06701,BISKREMCACAO,BISKREMCACAO,30.0
06701,BISKREMDUO,BISKREMDUO,18.0
06701,CHAMALLOWS,CHAMALLOWS,5.0
06701,GAUFRETTELINGOT,GAUFRETTELINGOT,55.625
06701,KINDER,KINDER,1.0
06701,Mc vities,Mc vities,1.0
06701,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06701,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06701,NUTELLA,NUTELLA,2.0
06701,RANIFLOAT,RANIFLOAT,5.0
06702,AL010124,AL010124,1.0
06702,FRESHACTIONCUP,FRESHACTIONCUP,2.0
06702,GAUFRETTELINGOT,GAUFRETTELINGOT,31.0
06702,KAT KAT TAT,KAT KAT TAT,1.0
06702,KINDER,KINDER,1.0
06702,ROCHERS,ROCHERS,1.0
06703,AL010124,AL010124,1.0
06703,BISKREMCACAO,BISKREMCACAO,24.0
06703,BISKREMDUO,BISKREMDUO,24.0
06703,GAUFRETTELINGOT,GAUFRETTELINGOT,29.0
06703,KINDER,KINDER,1.0
06703,Mc vities,Mc vities,1.0
06703,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06703,ROCHERS,ROCHERS,1.0
06703,ROULETTE,ROULETTE,1.0
06704,AL010124,AL010124,1.0
06704,BISKREMCACAO,BISKREMCACAO,24.0
06704,BISKREMDUO,BISKREMDUO,18.0
06704,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06704,GAUFRETTELINGOT,GAUFRETTELINGOT,33.06666666666667
06704,KINDER,KINDER,1.0
06704,Mc vities,Mc vities,1.0
06704,RANIFLOAT,RANIFLOAT,4.5
06705,BERRIES,BERRIES,5.0
06705,BISKREMCACAO,BISKREMCACAO,20.0
06705,BISKREMDUO,BISKREMDUO,24.0
06705,CHAMALLOWS,CHAMALLOWS,4.5
06705,CHUPACHUPS,CHUPACHUPS,1.0
06705,GAUFRETTELINGOT,GAUFRETTELINGOT,32.54545454545455
06705,GOLD-BEARS,GOLD-BEARS,1.0
06705,HAPPYCHERRIES,HAPPYCHERRIES,1.0
06705,HAPPYCOLA,HAPPYCOLA,1.0
06705,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,1.0
06705,HARIBO,HARIBO,1.0
06705,KAT KAT TAT,KAT KAT TAT,1.0
06705,KINDER,KINDER,1.0
06705,RANIFLOAT,RANIFLOAT,9.0
06705,ROCHERS,ROCHERS,1.0
06705,ROULETTE,ROULETTE,1.0
06706,AL010124,AL010124,1.0
06706,BISKREMCACAO,BISKREMCACAO,24.0
06706,BISKREMDUO,BISKREMDUO,24.0
06706,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06706,GAUFRETTELINGOT,GAUFRETTELINGOT,44.0
06706,KINDER,KINDER,1.0
06706,RANIFLOAT,RANIFLOAT,8.0
06707,BISKREMDUO,BISKREMDUO,12.0
06707,GAUFRETTELINGOT,GAUFRETTELINGOT,35.57142857142857
06707,KINDER,KINDER,1.0
06707,Mc vities,Mc vities,1.0
06707,NUTELLA,NUTELLA,2.0
06708,GAUFRETTELINGOT,GAUFRETTELINGOT,37.5
06708,KINDER,KINDER,1.0
06708,Mc vities,Mc vities,1.0
06708,NUTELLA,NUTELLA,2.0
06708,ROCHERS,ROCHERS,1.0
06709,AL010124,AL010124,1.0
06709,BERRIES,BERRIES,2.0
06709,BISKREMCACAO,BISKREMCACAO,24.0
06709,BISKREMDUO,BISKREMDUO,24.0
06709,CHAMALLOWS,CHAMALLOWS,4.5
06709,FUNNYMIX,FUNNYMIX,3.0
06709,GAUFRETTELINGOT,GAUFRETTELINGOT,25.25
06709,GOLD-BEARS,GOLD-BEARS,1.0
06709,HAPPYCHERRIES,HAPPYCHERRIES,1.0
06709,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,1.0
06709,KAT KAT TAT,KAT KAT TAT,2.0
06709,KINDER,KINDER,1.0
06709,ROCHERS,ROCHERS,1.0
06709,ROULETTE,ROULETTE,1.0
06710,AL010124,AL010124,1.0
06710,BISKREMCACAO,BISKREMCACAO,24.0
06710,BISKREMDUO,BISKREMDUO,84.0
06710,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06710,GAUFRETTELINGOT,GAUFRETTELINGOT,20.928571428571427
06710,KAT KAT TAT,KAT KAT TAT,1.5
06710,KINDER,KINDER,1.0
06710,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06710,RANIFLOAT,RANIFLOAT,13.0
06710,ROCHERS,ROCHERS,1.0
06710,ROULETTE,ROULETTE,1.0
06711,BISKREMCACAO,BISKREMCACAO,20.0
06711,BISKREMDUO,BISKREMDUO,18.0
06711,GAUFRETTELINGOT,GAUFRETTELINGOT,25.375
06711,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
06711,RANIFLOAT,RANIFLOAT,9.0
06712,AL010124,AL010124,1.0
06712,BISKREMCACAO,BISKREMCACAO,20.0
06712,BISKREMDUO,BISKREMDUO,12.0
06712,CHAMALLOWS,CHAMALLOWS,2.0
06712,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06712,CHUPACHUPS,CHUPACHUPS,1.0
06712,GAUFRETTELINGOT,GAUFRETTELINGOT,47.0
06712,KINDER,KINDER,1.0
06712,Mc vities,Mc vities,1.0
06712,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06712,NUTELLA,NUTELLA,1.0
06712,RANIFLOAT,RANIFLOAT,12.0
06712,TICTAC,TICTAC,1.0
06713,BISKREMCACAO,BISKREMCACAO,24.0
06713,BISKREMDUO,BISKREMDUO,24.0
06713,GAUFRETTELINGOT,GAUFRETTELINGOT,61.06666666666667
06713,KAT KAT TAT,KAT KAT TAT,1.3333333333333333
06713,KINDER,KINDER,1.0
06713,Mc vities,Mc vities,2.0
06713,NUTELLA,NUTELLA,2.0
06713,RANIFLOAT,RANIFLOAT,8.5
06714,BISKREMCACAO,BISKREMCACAO,24.0
06714,GAUFRETTELINGOT,GAUFRETTELINGOT,28.636363636363637
06714,KINDER,KINDER,1.0
06714,Mc vities,Mc vities,1.0
06714,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06714,RANIFLOAT,RANIFLOAT,14.0
06714,ROCHERS,ROCHERS,1.0
06714,ROULETTE,ROULETTE,1.0
06715,AL010124,AL010124,1.0
06715,BISKREMCACAO,BISKREMCACAO,24.0
06715,GAUFRETTELINGOT,GAUFRETTELINGOT,17.571428571428573
06715,KAT KAT TAT,KAT KAT TAT,2.0
06715,KINDER,KINDER,1.0
06715,Mc vities,Mc vities,1.0
06715,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.0
06715,RANIFLOAT,RANIFLOAT,12.0
06716,AL010124,AL010124,1.0
06716,BISKREMDUO,BISKREMDUO,24.0
06716,FRUIT-TELLA,FRUIT-TELLA,1.0
06716,GAUFRETTELINGOT,GAUFRETTELINGOT,23.142857142857142
06716,KAT KAT TAT,KAT KAT TAT,1.0
06716,KINDER,KINDER,1.0
06716,Mc vities,Mc vities,1.0
06716,NUTELLA,NUTELLA,9.666666666666666
06716,RANIFLOAT,RANIFLOAT,5.333333333333333
06716,ROCHERS,ROCHERS,1.0
06717,BISKREMCACAO,BISKREMCACAO,18.0
06717,GAUFRETTELINGOT,GAUFRETTELINGOT,32.0
06717,KAT KAT TAT,KAT KAT TAT,1.0
06717,KINDER,KINDER,1.125
06717,Mc vities,Mc vities,1.0
06717,NUTELLA,NUTELLA,1.0
06717,RANIFLOAT,RANIFLOAT,10.0
06717,ROCHERS,ROCHERS,1.0
06718,BISKREMDUO,BISKREMDUO,12.0
06718,GAUFRETTELINGOT,GAUFRETTELINGOT,36.0
06718,KINDER,KINDER,1.0
06718,Mc vities,Mc vities,2.0
06718,RANIFLOAT,RANIFLOAT,5.0
06718,ROULETTE,ROULETTE,1.0
06719,GAUFRETTELINGOT,GAUFRETTELINGOT,27.692307692307693
06719,KAT KAT TAT,KAT KAT TAT,2.0
06719,RANIFLOAT,RANIFLOAT,5.5
06719,ROCHERS,ROCHERS,1.0
06720,AL010124,AL010124,1.0
06720,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06720,GAUFRETTELINGOT,GAUFRETTELINGOT,40.9
06720,KAT KAT TAT,KAT KAT TAT,1.0
06720,KINDER,KINDER,1.0
06720,RANIFLOAT,RANIFLOAT,6.0
06721,AL010124,AL010124,1.0
06721,BISKREMCACAO,BISKREMCACAO,21.0
06721,BISKREMDUO,BISKREMDUO,20.0
06721,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06721,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06721,GAUFRETTELINGOT,GAUFRETTELINGOT,50.4
06721,NUTELLA,NUTELLA,2.0
06721,RANIFLOAT,RANIFLOAT,8.666666666666666
06721,ROCHERS,ROCHERS,1.0
06722,AL010124,AL010124,1.5
06722,BISKREMDUO,BISKREMDUO,24.0
06722,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06722,GAUFRETTELINGOT,GAUFRETTELINGOT,26.8
06722,KINDER,KINDER,1.2
06722,RANIFLOAT,RANIFLOAT,4.0
06722,ROCHERS,ROCHERS,1.0
06722,ROULETTE,ROULETTE,1.0
06723,CHAMALLOWS,CHAMALLOWS,1.0
06723,GAUFRETTELINGOT,GAUFRETTELINGOT,6.75
06723,KAT KAT TAT,KAT KAT TAT,1.0
06724,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06724,GAUFRETTELINGOT,GAUFRETTELINGOT,27.285714285714285
06724,KAT KAT TAT,KAT KAT TAT,1.0
06724,KINDER,KINDER,1.0
06724,Mc vities,Mc vities,1.0
06724,MENTOSPUREFRESH,MENTOSPUREFRESH,1.0
06724,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
06724,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06725,AL010124,AL010124,2.0
06725,BERRIES,BERRIES,2.0
06725,BISKREMCACAO,BISKREMCACAO,20.0
06725,BISKREMDUO,BISKREMDUO,16.0
06725,CHAMALLOWS,CHAMALLOWS,15.0
06725,FUNNYMIX,FUNNYMIX,2.0
06725,GAUFRETTELINGOT,GAUFRETTELINGOT,33.083333333333336
06725,GOLD-BEARS,GOLD-BEARS,26.0
06725,HAPPYCHERRIES,HAPPYCHERRIES,2.0
06725,HAPPYCOLA,HAPPYCOLA,2.0
06725,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,2.0
06725,HARIBO,HARIBO,2.0
06725,KINDER,KINDER,1.6666666666666667
06725,Mc vities,Mc vities,2.0
06725,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06725,NUTELLA,NUTELLA,12.5
06725,RAFAELLO,RAFAELLO,1.0
06725,RANIFLOAT,RANIFLOAT,9.0
06725,ROCHERS,ROCHERS,1.0
06725,ROULETTE,ROULETTE,1.0
06725,TICTAC,TICTAC,1.0
06726,AL010124,AL010124,1.0
06726,BISKREMCACAO,BISKREMCACAO,12.0
06726,CHAMALLOWS,CHAMALLOWS,12.5
06726,GAUFRETTELINGOT,GAUFRETTELINGOT,32.1
06726,KAT KAT TAT,KAT KAT TAT,1.0
06726,KINDER,KINDER,1.0
06726,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06726,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06726,NUTELLA,NUTELLA,2.0
06726,RANIFLOAT,RANIFLOAT,6.0
06727,BISKREMCACAO,BISKREMCACAO,30.0
06727,CH CH MELODY,CH CH MELODY,1.0
06727,CHAMALLOWS,CHAMALLOWS,1.0
06727,GAUFRETTELINGOT,GAUFRETTELINGOT,30.1
06727,KINDER,KINDER,1.5
06727,RANIFLOAT,RANIFLOAT,7.0
06728,AL010124,AL010124,2.0
06728,CHAMALLOWS,CHAMALLOWS,1.0
06728,FRESHACTIONCUP,FRESHACTIONCUP,1.0
06728,GAUFRETTELINGOT,GAUFRETTELINGOT,30.75
06728,RANIFLOAT,RANIFLOAT,8.0
06729,BISKREMCACAO,BISKREMCACAO,12.0
06729,CHAMALLOWS,CHAMALLOWS,5.0
06729,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06729,GAUFRETTELINGOT,GAUFRETTELINGOT,32.0
06729,KAT KAT TAT,KAT KAT TAT,1.0
06729,KINDER,KINDER,1.0
06729,Mc vities,Mc vities,1.0
06729,NUTELLA,NUTELLA,4.5
06729,ROCHERS,ROCHERS,1.0
06730,BISKREMCACAO,BISKREMCACAO,24.0
06730,GAUFRETTELINGOT,GAUFRETTELINGOT,28.0
06730,KINDER,KINDER,1.0
06730,NUTELLA,NUTELLA,4.0
06731,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
06731,NUTELLA,NUTELLA,1.0
06731,RANIFLOAT,RANIFLOAT,11.0
06732,GAUFRETTELINGOT,GAUFRETTELINGOT,16.5
06732,KAT KAT TAT,KAT KAT TAT,2.0
06732,KINDER,KINDER,1.0
06732,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
06732,NUTELLA,NUTELLA,1.0
06732,RAFAELLO,RAFAELLO,1.0
06732,RANIFLOAT,RANIFLOAT,24.0
06733,AL010124,AL010124,1.0
06733,RANIFLOAT,RANIFLOAT,12.0
06734,GAUFRETTELINGOT,GAUFRETTELINGOT,30.666666666666668
06734,KINDER,KINDER,1.0
06734,NUTELLA,NUTELLA,1.0
06735,AL010124,AL010124,1.0
06735,BISKREMCACAO,BISKREMCACAO,24.0
06735,BISKREMDUO,BISKREMDUO,24.0
06735,CHAMALLOWS,CHAMALLOWS,3.5
06735,FUNNYMIX,FUNNYMIX,1.0
06735,GAUFRETTELINGOT,GAUFRETTELINGOT,75.0
06735,HAPPYCHERRIES,HAPPYCHERRIES,1.0
06735,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,1.0
06735,HARIBO,HARIBO,1.0
06735,KINDER,KINDER,1.0
06735,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06735,NUTELLA,NUTELLA,3.0
06735,PHANTASIA,PHANTASIA,1.0
06735,TEETH,TEETH,2.0
06735,WORMS,WORMS,1.0
06736,BISKREMCACAO,BISKREMCACAO,24.0
06736,BISKREMDUO,BISKREMDUO,24.0
06736,GAUFRETTELINGOT,GAUFRETTELINGOT,46.666666666666664
06736,KAT KAT TAT,KAT KAT TAT,1.0
06736,KINDER,KINDER,1.0
06736,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06736,RANIFLOAT,RANIFLOAT,7.0
06736,ROCHERS,ROCHERS,1.0
06737,BISKREMCACAO,BISKREMCACAO,24.0
06737,BISKREMDUO,BISKREMDUO,24.0
06737,CHAMALLOWS,CHAMALLOWS,5.0
06737,GAUFRETTELINGOT,GAUFRETTELINGOT,43.833333333333336
06737,KAT KAT TAT,KAT KAT TAT,1.0
06737,KINDER,KINDER,1.0
06737,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
06737,RANIFLOAT,RANIFLOAT,5.0
06738,BISKREMDUO,BISKREMDUO,24.0
06738,CHAMALLOWS,CHAMALLOWS,5.0
06738,FRUIT-TELLA,FRUIT-TELLA,1.0
06738,GAUFRETTELINGOT,GAUFRETTELINGOT,12.5
06738,KAT KAT TAT,KAT KAT TAT,1.0
06738,KINDER,KINDER,1.0
06738,RAFAELLO,RAFAELLO,1.0
06738,RANIFLOAT,RANIFLOAT,5.5
06738,ROCHERS,ROCHERS,1.0
06739,GAUFRETTELINGOT,GAUFRETTELINGOT,62.666666666666664
06740,CHAMALLOWS,CHAMALLOWS,8.0
06740,GAUFRETTELINGOT,GAUFRETTELINGOT,20.5
06740,KINDER,KINDER,1.0
06740,Mc vities,Mc vities,1.0
06740,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
06740,NUTELLA,NUTELLA,1.0
06740,RANIFLOAT,RANIFLOAT,6.0
06741,AL010124,AL010124,1.3333333333333333
06741,GAUFRETTELINGOT,GAUFRETTELINGOT,42.285714285714285
06741,KINDER,KINDER,1.0
06741,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
06741,RANIFLOAT,RANIFLOAT,6.0
06741,ROCHERS,ROCHERS,1.0
06741,ROULETTE,ROULETTE,1.0
06742,KINDER,KINDER,1.0
06742,Mc vities,Mc vities,1.0
06742,MINIMENTOSJAR,MINIMENTOSJAR,1.0
06742,RANIFLOAT,RANIFLOAT,5.0
06743,GAUFRETTELINGOT,GAUFRETTELINGOT,72.5
06744,GAUFRETTELINGOT,GAUFRETTELINGOT,49.0
06745,GAUFRETTELINGOT,GAUFRETTELINGOT,49.333333333333336
06746,GAUFRETTELINGOT,GAUFRETTELINGOT,34.0
06747,GAUFRETTELINGOT,GAUFRETTELINGOT,94.0
06748,CROCO,CROCO,72.0
06748,DROPPYS,DROPPYS,12.0
06748,GAUFRETTELINGOT,GAUFRETTELINGOT,51.0
06749,AL010124,AL010124,1.0
06749,CHCHBIGBABOL,CHCHBIGBABOL,1.0
06749,GAUFRETTELINGOT,GAUFRETTELINGOT,79.4
06749,KINDER,KINDER,1.0
06749,MENTOSROLLS14P,MENTOSROLLS14P,1.0
06749,RANIFLOAT,RANIFLOAT,5.0
06749,ROCHERS,ROCHERS,1.0
06749,ROULETTE,ROULETTE,1.0
06750,AL010124,AL010124,3.0
06750,BISKREMCACAO,BISKREMCACAO,24.0
06750,GAUFRETTELINGOT,GAUFRETTELINGOT,31.0
06750,KAT KAT TAT,KAT KAT TAT,1.0
06750,KINDER,KINDER,1.0
06750,NUTELLA,NUTELLA,4.0
06750,RANIFLOAT,RANIFLOAT,7.0
06750,ROCHERS,ROCHERS,1.0
06750,ROULETTE,ROULETTE,1.0
06751,AL010124,AL010124,1.0
06751,BISKREMCACAO,BISKREMCACAO,12.0
06751,CHAMALLOWS,CHAMALLOWS,4.0
06751,GAUFRETTELINGOT,GAUFRETTELINGOT,54.5
06751,KINDER,KINDER,1.0
06751,NUTELLA,NUTELLA,2.0
06751,RANIFLOAT,RANIFLOAT,6.0
06752,GAUFRETTELINGOT,GAUFRETTELINGOT,22.25
06752,RANIFLOAT,RANIFLOAT,12.0
06753,CHAMALLOWS,CHAMALLOWS,6.0
06753,GAUFRETTELINGOT,GAUFRETTELINGOT,22.6
06754,CHAMALLOWS,CHAMALLOWS,24.0
06754,DUPLO,DUPLO,2.0
06754,GAUFRETTELINGOT,GAUFRETTELINGOT,40.0
06754,KAT KAT TAT,KAT KAT TAT,1.0
06754,KINDER,KINDER,1.0
06754,NUTELLA,NUTELLA,12.5
06754,RAFAELLO,RAFAELLO,1.0
06754,ROCHERS,ROCHERS,1.0
06755,FILIFOLLY,FILIFOLLY,1.0
06755,FRUIT-TELLA,FRUIT-TELLA,1.0
06755,GAUFRETTELINGOT,GAUFRETTELINGOT,26.5
