client_code,famille_code,qte_moyenne
06023,KINDER,1.5614035087719298
06023,MENTOS3DFINSEAL,1.0
06023,MENTOSBLISTERWHITEGUM,1.0
06023,MENTOSROLLS14P,1.0
06023,MENTOSWHITEGUM,1.0
06023,MINIMENTOSJAR,1.0
06023,MIXSTRIPEASSORTIMENT,1.0
06023,NUTELLA,1.2
06023,PHANTASIA,4.6
06023,RANIFLOAT,8.4
06023,ROCHERS,2.8333333333333335
06023,ROULETTE,1.8
06023,TAGADA,8.0
06023,TEETH,4.25
06023,TICTAC,1.0
06023,WORMS,4.75
06025,BERRIES,6.0
06025,CH CH BIG BABOL,1.0
06025,CHAMALLOWS,6.0
06025,FUNNYMIX,5.0
06025,GAUFRETTELINGOT,1.0
06025,GOLD-BEARS,5.0
06025,HAPPYCOLASOURFRESH,5.0
06025,HARIBO,5.0
06025,KINDER,1.0
06025,MENTOSROLLS14P,1.0
06025,WORMS,5.0
06026,Alpenliebe,1.5
06026,BERRIES,2.0
06026,BISKREMCACAO,24.0
06026,BISKREMDUO,6.0
06026,CHAMALLOWS,4.2
06026,CHUPACHUPS,1.0
06026,FRESHACTIONCUP,1.2
06026,FUNNYMIX,2.0
06026,GAUFRETTELINGOT,1.0
06026,GOLD-BEARS,2.0
06026,HAPPYCOLA,2.0
06026,HAPPYCOLASOURFRESH,2.0
06026,KINDER,1.25
06026,MENTOS3DFINSEAL,1.0
06026,MENTOSBLISTERWHITEGUM,1.0
06026,PHANTASIA,2.0
06026,WORMS,2.0
06027,Alpenliebe,1.0
06027,BERRIES,6.0
06027,BISKREMCACAO,12.0
06027,BISKREMDUO,24.0
06027,BONBON FRUIT,1.0
06027,FRESHACTIONCUP,1.0
06027,FUNNYMIX,6.0
06027,KINDER,1.0
06027,MENTOSBLISTERWHITEGUM,1.0
06027,TICTAC,1.0
06029,Alpenliebe,1.0
06029,BISKREMCACAO,24.0
06029,BISKREMDUO,24.0
06029,CH CH BIG BABOL,1.0
06029,CHUPACHUPS,1.0
06029,KAT KAT TAT,1.5
06029,KINDER,1.0
06029,NUTELLA,3.0
06029,TICTAC,1.0
06030,FRESHACTIONCUP,1.0
06030,KINDER,1.0
06030,NUTELLA,3.0
06030,ROCHERS,1.0
06030,ROULETTE,1.0
06030,TICTAC,1.0
06031,Alpenliebe,1.0
06031,BERRIES,4.5
06031,BISKREMCACAO,25.2
06031,BISKREMDUO,26.181818181818183
06031,BONBON FRUIT,1.0
06031,CC070106,1.0
06031,CH CH BIG BABOL,1.0
06031,CHAMALLOWS,10.666666666666666
06031,CHUPACHUPS,1.0
06031,DUPLO,1.0
06031,FRESHACTIONCUP,1.0
06031,FUNNYMIX,5.0
06031,GAUFRETTELINGOT,23.0
06031,GOLD-BEARS,14.5
06031,HAPPYCOLA,11.333333333333334
06031,HAPPYCOLASOURFRESH,4.0
06031,HARIBO,5.0
06031,KAT KAT TAT,1.3333333333333333
06031,KINDER,1.3103448275862069
06031,Mc vities,1.0
06031,MENTOSWHITEGUM,1.0
06031,NUTELLA,1.0
06031,PHANTASIA,5.0
06031,RAFAELLO,2.25
06031,RANIFLOAT,18.857142857142858
06031,ROCHERS,1.6
06031,ROULETTE,1.0
06031,TEETH,5.0
06031,WORMS,5.0
06033,Alpenliebe,1.0
06033,BERRIES,6.5
06033,BISKREMCACAO,33.6
06033,BISKREMDUO,24.0
06033,CH CH BIG BABOL,1.0
06033,CHAMALLOWS,9.777777777777779
06033,CHCHXXL,3.0
06033,DUPLO,1.0
06033,FRESHACTIONCUP,1.0
06033,FUNNYMIX,2.75
06033,GAUFRETTELINGOT,19.4
06033,GOLD-BEARS,4.666666666666667
06033,HAPPYCHERRIES,1.0
06033,HAPPYCOLA,1.0
06033,HAPPYCOLASOURFRESH,5.5
06033,HARIBO,3.0
06033,KAT KAT TAT,1.2857142857142858
06033,KINDER,1.411764705882353
06033,MENTOS3DFINSEAL,1.0
06033,MENTOSBLISTERWHITEGUM,1.0
06033,MENTOSROLLS 9P,1.0
06033,MENTOSROLLS14P,1.0
06033,MENTOSWHITEGUM,1.0
06033,MIXSTRIPEASSORTIMENT,1.0
06033,NUTELLA,1.0
06033,PHANTASIA,3.0
06033,RAFAELLO,2.5
06033,ROCHERS,3.0
06033,ROULETTE,2.0
06033,TEETH,2.0
06033,TICTAC,2.0
06033,WORMS,1.0
06034,Alpenliebe,2.5
06034,BISKREMCACAO,30.0
06034,CHAMALLOWS,1.0
06034,CHCHXXL,1.0
06034,CHUPACHUPS,1.0
06034,GAUFRETTELINGOT,5.285714285714286
06034,KAT KAT TAT,3.3333333333333335
06034,KINDER,1.1
06034,Mc vities,2.5
06034,MENTOS3DFINSEAL,1.0
06034,MENTOSBLISTERWHITEGUM,1.0
06034,NUTELLA,2.5
06034,TICTAC,1.0
06035,BISKREMCACAO,48.0
06035,BISKREMDUO,36.0
06035,CH CH BIG BABOL,2.0
06035,CHAMALLOWS,1.0
06035,CHUPACHUPS,1.0
06035,FRESHACTIONCUP,1.0
06035,GAUFRETTELINGOT,12.5
06035,HAPPYCOLASOURFRESH,4.0
06035,HARIBO,4.0
06035,KINDER,1.0
06035,MENTOSBLISTERWHITEGUM,1.0
06035,TICTAC,1.0
06036,GAUFRETTELINGOT,1.0
06036,KINDER,1.2
06036,NUTELLA,8.0
06036,ROULETTE,1.0
06037,Alpenliebe,1.0
06037,BONBON FRUIT,2.0
06037,CC070106,1.5
06037,CHAMALLOWS,12.0
06037,CHCHXXL,1.5
06037,CHUPACHUPS,1.6666666666666667
06037,DUPLO,1.0
06037,FUNNYMIX,6.0
06037,KAT KAT TAT,1.0
06037,KINDER,2.8823529411764706
06037,MENTOS3DFINSEAL,1.0
06037,MENTOSBLISTERWHITEGUM,1.0
06037,MENTOSPUREFRESHPB,1.0
06037,MENTOSWHITEGUM,1.0
06037,NUTELLA,10.333333333333334
06037,ROCHERS,3.3333333333333335
06037,TICTAC,1.0
06042,BISKREMCACAO,72.0
06042,BISKREMDUO,24.0
06042,GAUFRETTELINGOT,15.6
06042,KAT KAT TAT,1.4
06042,KINDER,1.0
06043,BISKREMCACAO,24.0
06043,CHAMALLOWS,6.0
06043,DUPLO,1.0
06043,TICTAC,1.0
06044,Alpenliebe,1.0
06044,BISKREMCACAO,24.0
06044,BISKREMDUO,24.0
06044,BONBON FRUIT,1.0
06044,CH CH BIG BABOL,1.0
06044,CHAMALLOWS,2.5
06044,CHUPACHUPS,1.5
06044,DUPLO,1.0
06044,FRESHACTIONCUP,1.0
06044,FUNNYMIX,2.0
06044,GAUFRETTELINGOT,30.05
06044,GOLD-BEARS,18.5
06044,HAPPYCHERRIES,1.0
06044,HAPPYCOLA,1.0
06044,HARIBO,6.0
06044,HEINZ,2.0
06044,KAT KAT TAT,3.923076923076923
06044,KINDER,1.2307692307692308
06044,Mc vities,1.0
06044,MINIMENTOSJAR,1.0
06044,NUTELLA,1.0
06044,PHANTASIA,1.0
06044,RAFAELLO,1.0
06044,RANIFLOAT,2.0
06044,ROCHERS,2.5
06044,ROULETTE,3.6666666666666665
06044,TEETH,1.0
06044,TICTAC,1.0
06044,WORMS,13.5
06045,Alpenliebe,1.0
06045,BERRIES,3.6666666666666665
06045,BISKREMDUO,24.0
06045,BONBON FRUIT,1.0
06045,CH CH BIG BABOL,1.0
06045,CHAMALLOWS,12.5
06045,CHCHXXL,1.0
06045,CHUPACHUPS,1.6666666666666667
06045,FRESHACTIONCUP,1.0
06045,FUNNYMIX,4.0
06045,GAUFRETTELINGOT,1.0
06045,GOLD-BEARS,3.5
06045,HAPPYCOLA,3.5
06045,HAPPYCOLASOURFRESH,3.0
06045,HARIBO,2.0
06045,HEINZ,3.0
06045,KAT KAT TAT,1.0
06045,KINDER,1.0833333333333333
06045,MENTOSROLLS14P,1.0
06045,MIXSTRIPEASSORTIMENT,1.0
06045,NUTELLA,5.615384615384615
06045,PHANTASIA,3.3333333333333335
06045,ROULETTE,1.0
06045,TEETH,2.0
06045,WORMS,2.5
06046,BISKREMCACAO,24.0
06046,BISKREMDUO,24.0
06046,CHAMALLOWS,2.0
06046,CHUPACHUPS,1.0
06046,KINDER,1.0
06046,MENTOSBLISTERWHITEGUM,1.0
06046,MENTOSROLLS 9P,1.0
06048,Alpenliebe,1.0
06048,BISKREMCACAO,24.0
06048,BISKREMDUO,24.0
06048,CHAMALLOWS,6.0
06048,CHUPACHUPS,1.0
06048,KINDER,1.0
06049,Alpenliebe,1.0
06049,BERRIES,4.0
06049,BISKREMCACAO,36.0
06049,BISKREMDUO,24.0
06049,CH CH BIG BABOL,1.0
06049,CHAMALLOWS,6.0
06049,CHUPACHUPS,1.0
06049,FUNNYMIX,7.0
06049,GAUFRETTELINGOT,8.0
06049,GOLD-BEARS,2.0
06049,HAPPYCOLA,12.0
06049,HAPPYCOLASOURFRESH,2.0
06049,HEINZ,1.5
06049,KAT KAT TAT,1.5
06049,KINDER,1.05
06049,MINIMENTOSJAR,1.0
06049,NUTELLA,2.6666666666666665
06049,RAFAELLO,2.0
06049,TICTAC,1.0
06049,WORMS,2.0
06050,BISKREMCACAO,20.0
06050,GAUFRETTELINGOT,1.0
06050,KAT KAT TAT,1.0
06050,KINDER,1.0
06050,MENTOSROLLS14P,1.0
06050,MINIMENTOSJAR,1.0
06050,TICTAC,1.0
06051,BISKREMCACAO,24.0
06051,GAUFRETTELINGOT,1.0
06051,KAT KAT TAT,1.25
06052,Alpenliebe,1.0
06052,BERRIES,8.0
06052,BISKREMCACAO,24.0
06052,BISKREMDUO,36.0
06052,CHAMALLOWS,17.0
06052,CHUPACHUPS,1.0
06052,FRESHACTIONCUP,1.0
06052,HAPPYCOLA,24.0
06052,KAT KAT TAT,2.0
06052,KINDER,1.25
06052,MENTOSROLLS14P,1.0
06052,RAFAELLO,1.0
06052,ROCHERS,2.0
06053,Alpenliebe,1.0
06053,BISKREMCACAO,24.0
06053,KAT KAT TAT,1.5
06053,KINDER,1.0
06053,MENTOSROLLS14P,1.0
06053,RAFAELLO,1.0
06053,RANIFLOAT,8.25
06053,TICTAC,1.0
06054,CHAMALLOWS,5.0
06054,KINDER,1.0
06054,MENTOSWHITEGUM,1.0
06054,MIXSTRIPEASSORTIMENT,1.0
06054,NUTELLA,1.0
06054,TICTAC,1.0
06055,Alpenliebe,2.0
06055,BERRIES,3.6666666666666665
06055,BISKREMDUO,24.0
06055,CHAMALLOWS,2.3333333333333335
06055,CHCHXXL,1.0
06055,CHUPACHUPS,1.0
06055,FUNNYMIX,2.0
06055,GAUFRETTELINGOT,20.0
06055,GOLD-BEARS,24.0
06055,HAPPYCHERRIES,2.0
06055,HAPPYCOLA,24.0
06055,KAT KAT TAT,1.5
06055,KINDER,1.2
06055,MENTOSROLLS14P,1.0
06055,NUTELLA,2.0
06055,PHANTASIA,2.0
06055,ROCHERS,1.0
06055,TICTAC,1.0
06056,BISKREMCACAO,24.0
06056,CHAMALLOWS,1.0
06056,CHUPACHUPS,2.0
06056,DUPLO,1.0
06056,FILIFOLLY,1.0
06056,GAUFRETTELINGOT,1.0
06056,KAT KAT TAT,1.0
06056,KINDER,1.0
06056,MENTOS3DFINSEAL,1.0
06056,NUTELLA,1.0
06057,BISKREMCACAO,18.0
06057,BONBON FRUIT,1.0
06057,CHAMALLOWS,3.0
06057,FUNNYMIX,3.0
06057,KINDER,1.3333333333333333
06058,CHAMALLOWS,3.0
06058,KAT KAT TAT,1.0
06058,MENTOSBLISTERWHITEGUM,1.0
06058,NUTELLA,1.0
06061,BISKREMCACAO,24.0
06061,BISKREMDUO,24.0
06061,CHAMALLOWS,3.0
06061,CHUPACHUPS,1.0
06061,FUNNYMIX,3.0
06061,HAPPYCOLASOURFRESH,2.0
06061,KINDER,1.6666666666666667
06061,NUTELLA,24.0
06061,TICTAC,1.0
06061,WORMS,3.0
06062,BISKREMCACAO,48.0
06062,CHUPACHUPS,1.0
06062,GAUFRETTELINGOT,15.181818181818182
06062,KAT KAT TAT,1.3333333333333333
06062,KINDER,1.0
06062,NUTELLA,2.0
06064,BISKREMCACAO,24.0
06064,KINDER,1.0
06064,RANIFLOAT,24.0
06064,ROCHERS,1.0
06064,ROULETTE,1.0
06065,BISKREMCACAO,24.0
06065,CHAMALLOWS,3.0
06065,CHUPACHUPS,1.0
06065,GAUFRETTELINGOT,10.2
06065,KAT KAT TAT,1.0
06065,KINDER,1.625
06065,MIXSTRIPEASSORTIMENT,1.0
06065,ROULETTE,1.0
06065,TICTAC,1.0
06067,Alpenliebe,1.0
06067,BERRIES,2.5
06067,BISKREMCACAO,21.0
06067,BISKREMDUO,24.0
06067,BONBON FRUIT,1.0
06067,CH CH BIG BABOL,1.0
06067,CHAMALLOWS,4.16
06067,CHUPACHUPS,1.4444444444444444
06067,DUPLO,1.0
06067,FRESHACTIONCUP,1.0
06067,FUNNYMIX,2.9615384615384617
06067,GAUFRETTELINGOT,16.142857142857142
06067,GOLD-BEARS,5.428571428571429
06067,HAPPYCHERRIES,2.375
06067,HAPPYCOLA,2.7
06067,HAPPYCOLASOURFRESH,2.1538461538461537
06067,HARIBO,2.0
06067,HEINZ,3.0
06067,KINDER,1.08
06067,Mc vities,2.0
06067,MENTOS3DFINSEAL,1.0
06067,MENTOSBLISTERWHITEGUM,1.0
06067,MENTOSROLLS14P,1.0
06067,MINIMENTOSJAR,1.0
06067,MIXSTRIPEASSORTIMENT,1.0
06067,NUTELLA,3.2666666666666666
06067,PHANTASIA,2.6
06067,RAFAELLO,1.5
06067,RANIFLOAT,6.0
06067,ROCHERS,1.5
06067,ROULETTE,1.2142857142857142
06067,TEETH,2.3636363636363638
06067,TICTAC,1.0
06067,WORMS,2.2666666666666666
06175,Alpenliebe,2.0
06175,BISKREMCACAO,24.0
06175,BISKREMDUO,24.0
06175,CHAMALLOWS,5.0
06175,CHUPACHUPS,1.0
06175,KINDER,1.0
06175,MENTOSROLLS14P,1.0
06175,NUTELLA,2.0
06175,RAFAELLO,1.0
06176,KINDER,4.5
06176,NUTELLA,2.0
06176,RAFAELLO,1.0
06176,ROCHERS,1.0
06177,Mc vities,1.0
06177,MINIMENTOSJAR,1.0
06178,Alpenliebe,1.0
06178,CH CH BIG BABOL,1.0
06179,GAUFRETTELINGOT,24.0
06179,KAT KAT TAT,1.0
06180,Alpenliebe,1.0
06180,BISKREMDUO,24.0
06180,CH CH BIG BABOL,1.0
06180,CHAMALLOWS,36.0
06180,KINDER,1.0
06180,NUTELLA,24.0
06181,BISKREMCACAO,48.0
06181,CHAMALLOWS,24.0
06181,CHUPACHUPS,1.0
06181,GAUFRETTELINGOT,22.0
06181,KAT KAT TAT,2.0
06181,KINDER,1.8
06181,MENTOSROLLS14P,1.0
06181,NUTELLA,3.0
06185,Alpenliebe,1.0
06185,BISKREMCACAO,24.0
06185,BISKREMDUO,24.0
06185,BONBON FRUIT,1.0
06185,CH CH BIG BABOL,1.0
06185,CHAMALLOWS,1.0
06185,FRESHACTIONCUP,1.0
06185,GAUFRETTELINGOT,60.0
06185,KINDER,1.0
06185,MENTOSBLISTERWHITEGUM,1.0
06185,MIXSTRIPEASSORTIMENT,1.0
06185,NUTELLA,1.0
06185,ROULETTE,1.0
06187,KINDER,1.0
06188,Alpenliebe,3.5
06188,BISKREMCACAO,24.0
06188,BISKREMDUO,24.0
06188,CH CH BIG BABOL,1.5714285714285714
06188,CHAMALLOWS,10.0
06188,CHCHXXL,1.0
06188,CHUPACHUPS,1.0
06188,KINDER,1.0
06188,MENTOS3DFINSEAL,1.0
06188,MENTOSROLLS14P,1.0
06188,ROCHERS,1.3333333333333333
06188,ROULETTE,1.0
06189,Alpenliebe,1.0
06189,BISKREMCACAO,24.0
06189,BISKREMDUO,24.0
06189,CHAMALLOWS,5.0
06189,FILIFOLLY,1.0
06189,FUNNYMIX,2.0
06189,HAPPYCHERRIES,2.0
06189,HAPPYCOLASOURFRESH,2.0
06189,HARIBO,2.0
06189,KINDER,1.0
06189,MENTOS3DFINSEAL,1.0
06189,MENTOSBLISTERWHITEGUM,1.0
06189,NUTELLA,4.25
06189,PHANTASIA,2.0
06189,ROCHERS,1.0
06189,TEETH,2.0
06189,WORMS,2.0
06190,FRESHACTIONCUP,1.0
06190,KAT KAT TAT,1.5
06190,MENTOSBLISTERWHITEGUM,2.0
06190,ROULETTE,1.0
06190,WORMS,14.0
06191,BISKREMCACAO,72.0
06191,KAT KAT TAT,1.5
06191,KINDER,1.0
06192,CHAMALLOWS,24.0
06192,GAUFRETTELINGOT,12.0
06192,KINDER,1.2857142857142858
06192,NUTELLA,1.0
06192,WORMS,24.0
06199,KINDER,1.0
06199,MENTOSBLISTERWHITEGUM,1.0
06250,Alpenliebe,1.0
06250,BISKREMCACAO,26.11764705882353
06250,BISKREMDUO,26.0
06250,CHUPACHUPS,5.0
06250,FRESHACTIONCUP,1.0
06250,GAUFRETTELINGOT,19.6
06250,KINDER,1.1818181818181819
06250,MENTOS3DFINSEAL,1.0
06250,MENTOSBLISTERWHITEGUM,1.0
06250,NUTELLA,1.0
06250,RAFAELLO,1.0
06250,ROCHERS,1.0
06250,ROULETTE,1.0
06250,TICTAC,1.0
06251,CC070106,1.0
06251,CHAMALLOWS,24.0
06251,MENTOSROLLS14P,3.0
06251,MINIMENTOSJAR,1.0
06251,NUTELLA,1.0
06251,ROULETTE,1.0
06254,Alpenliebe,1.0
06254,BISKREMCACAO,24.0
06254,BISKREMDUO,24.0
06254,CH CH BIG BABOL,1.0
06254,CHUPACHUPS,1.0
06254,MENTOSROLLS 9P,1.0
06254,TICTAC,1.0
06255,KINDER,1.0
06255,MENTOSWHITEGUM,1.0
06255,NUTELLA,2.0
06256,BISKREMCACAO,24.0
06256,GAUFRETTELINGOT,1.0
06256,KINDER,1.0
06257,BISKREMCACAO,24.0
06258,BISKREMCACAO,24.0
06258,TICTAC,1.0
06259,Alpenliebe,1.0
06259,BISKREMCACAO,144.0
06259,BONBON FRUIT,2.0
06259,CH CH BIG BABOL,2.0
06259,CHCHXXL,1.0
06259,FRESHACTIONCUP,2.0
06259,KINDER,2.0
06259,MENTOSROLLS 9P,1.0
06259,NUTELLA,6.5
06259,RAFAELLO,3.0
06259,ROCHERS,3.5
06260,BISKREMCACAO,24.0
06261,BISKREMCACAO,30.0
06261,BISKREMDUO,48.0
06261,CH CH BIG BABOL,1.0
06261,KINDER,1.0
06261,TICTAC,1.0
06262,BISKREMCACAO,24.0
06263,Alpenliebe,1.0
06263,BISKREMDUO,24.0
06263,KINDER,1.0
06263,MENTOSROLLS14P,2.0
06263,NUTELLA,3.0
06263,ROULETTE,1.3333333333333333
06264,BISKREMCACAO,24.0
06264,CHAMALLOWS,12.0
06264,NUTELLA,1.0
06264,ROULETTE,1.0
06268,BISKREMCACAO,21.6
06268,GAUFRETTELINGOT,72.0
06268,KINDER,1.0
06268,TICTAC,1.0
06269,BISKREMCACAO,24.0
06270,Alpenliebe,1.0
06270,BISKREMCACAO,22.285714285714285
06270,BISKREMDUO,24.0
06270,CH CH BIG BABOL,1.0
06270,KINDER,1.0
06270,MENTOSBLISTERWHITEGUM,1.0
06270,NUTELLA,1.5
06270,ROCHERS,1.0
06270,ROULETTE,1.0
06270,TICTAC,1.0
06271,Alpenliebe,1.0
06271,BISKREMCACAO,24.0
06271,BISKREMDUO,18.0
06271,FRESHACTIONCUP,1.0
06271,GAUFRETTELINGOT,6.75
06271,KAT KAT TAT,1.0
06271,KINDER,1.0
06271,MENTOSROLLS14P,1.0
06271,NUTELLA,1.0
06271,ROULETTE,1.0
06271,TICTAC,1.0
06272,BISKREMDUO,12.0
06273,BERRIES,6.0
06273,BISKREMCACAO,39.0
06273,BISKREMDUO,43.2
06273,CH CH BIG BABOL,1.3333333333333333
06273,CHAMALLOWS,24.0
06273,CHUPACHUPS,5.333333333333333
06273,DUPLO,1.0
06273,FRESHACTIONCUP,1.0
06273,FUNNYMIX,15.0
06273,HAPPYCOLASOURFRESH,12.0
06273,KINDER,1.64
06273,MENTOSBLISTERWHITEGUM,1.0
06273,MENTOSROLLS 9P,1.0
06273,NUTELLA,8.090909090909092
06273,ROCHERS,1.0
06273,TAGADA,5.0
06273,WORMS,24.0
06300,BISKREMCACAO,28.0
06300,BISKREMDUO,24.0
06300,BONBON FRUIT,1.0
06300,CHAMALLOWS,3.0
06300,CHCHXXL,1.0
06300,CHUPACHUPS,4.2
06300,DUPLO,1.0
06300,GAUFRETTELINGOT,60.5
06300,GOLD-BEARS,4.0
06300,KINDER,1.6842105263157894
06300,MENTOSBLISTERWHITEGUM,1.0
06300,MENTOSROLLS 9P,1.0
06300,MENTOSWHITEGUM,1.0
06300,MIXSTRIPEASSORTIMENT,1.0
06300,NUTELLA,1.6666666666666667
06300,ROCHERS,2.6666666666666665
06300,ROULETTE,2.3333333333333335
06300,TICTAC,1.0
06304,Alpenliebe,1.0
06304,BISKREMCACAO,18.0
06304,BONBON FRUIT,1.0
06304,CC070106,1.0
06304,CH CH BIG BABOL,1.0
06304,CHUPACHUPS,2.0
06304,HEINZ,2.0
06304,KINDER,1.0
06304,MENTOSBLISTERWHITEGUM,1.0
06304,MENTOSWHITEGUM,1.0
06304,MIXSTRIPEASSORTIMENT,1.0
06304,NUTELLA,12.0
06304,ROCHERS,3.0
06304,ROULETTE,1.0
06304,TICTAC,1.0
06305,Alpenliebe,1.0
06305,BERRIES,11.0
06305,BISKREMCACAO,18.0
06305,BONBON FRUIT,1.0
06305,CC070106,1.0
06305,CH CH BIG BABOL,1.0
06305,CHAMALLOWS,10.666666666666666
06305,CHUPACHUPS,5.0
06305,DUPLO,1.0
06305,FUNNYMIX,12.0
06305,GOLD-BEARS,12.5
06305,HAPPYCHERRIES,12.0
06305,HAPPYCOLA,15.0
06305,HAPPYCOLASOURFRESH,11.333333333333334
06305,HARIBO,11.0
06305,HEINZ,20.0
06305,KINDER,1.2571428571428571
06305,MENTOSBLISTERWHITEGUM,1.0
06305,MENTOSROLLS14P,1.0
06305,MENTOSWHITEGUM,1.0
06305,MIXSTRIPEASSORTIMENT,1.0
06305,NUTELLA,12.545454545454545
06305,PHANTASIA,7.0
06305,RAFAELLO,1.0
06305,ROCHERS,5.333333333333333
06305,ROULETTE,1.0
06305,TAGADA,12.0
06305,TEETH,10.0
06305,TICTAC,1.0
06305,WORMS,11.0
06306,Alpenliebe,1.25
06306,BERRIES,15.0
06306,CH CH BIG BABOL,1.0
06306,CHAMALLOWS,14.333333333333334
06306,FILIFOLLY,1.0
06306,FUNNYMIX,15.0
06306,GAUFRETTELINGOT,1.0
06306,GOLD-BEARS,15.0
06306,HAPPYCHERRIES,15.0
06306,HAPPYCOLA,15.0
06306,HAPPYCOLASOURFRESH,15.0
06306,HARIBO,15.0
06306,KINDER,1.0666666666666667
06306,MENTOSROLLS14P,1.0
06306,MENTOSWHITEGUM,1.0
06306,MIXSTRIPEASSORTIMENT,1.0
06306,NUTELLA,1.3333333333333333
06306,PHANTASIA,12.0
06306,ROCHERS,1.8
06306,ROULETTE,1.0
06306,TEETH,15.0
06306,TICTAC,1.0
06306,WORMS,15.0
06308,BERRIES,40.0
06308,CHAMALLOWS,30.0
06308,KINDER,1.0
06308,NUTELLA,1.0
06308,RAFAELLO,1.0
06308,ROCHERS,2.3333333333333335
06308,TICTAC,1.0
06311,Alpenliebe,1.0
06311,CHUPACHUPS,3.0
06311,KINDER,1.0
06312,Alpenliebe,1.0
06312,BISKREMCACAO,21.6
06312,BISKREMDUO,30.0
06312,BONBON FRUIT,1.0
06312,CHAMALLOWS,24.0
06312,CHCHXXL,1.0
06312,GAUFRETTELINGOT,24.0
06312,KINDER,1.1428571428571428
06312,MENTOS3DFINSEAL,1.0
06312,MENTOSBLISTERWHITEGUM,1.0
06312,MENTOSPUREFRESHPB,1.0
06312,MENTOSROLLS 9P,1.0
06312,MENTOSWHITEGUM,1.0
06312,NUTELLA,1.5
06312,RAFAELLO,1.0
06312,ROCHERS,1.5
06312,ROULETTE,1.0
06313,GAUFRETTELINGOT,400.0
06314,Alpenliebe,1.0
06314,BISKREMCACAO,36.0
06314,BISKREMDUO,36.0
06314,BONBON FRUIT,1.0
06314,CHAMALLOWS,3.0
06314,GAUFRETTELINGOT,24.0
06314,KINDER,1.0
06314,MENTOSROLLS14P,1.0
06314,NUTELLA,1.0
06314,RAFAELLO,2.0
06314,ROCHERS,2.0
06315,BISKREMCACAO,24.0
06315,CHAMALLOWS,5.0
06315,MENTOSWHITEGUM,1.0
06315,NUTELLA,2.0
06315,RANIFLOAT,6.0
06315,TICTAC,2.0
06317,Alpenliebe,1.0
06317,BISKREMCACAO,24.0
06317,BISKREMDUO,24.0
06317,KINDER,1.0
06317,MIXSTRIPEASSORTIMENT,1.0
06317,ROCHERS,2.0
06318,Alpenliebe,1.5
06318,BERRIES,15.0
06318,BISKREMCACAO,24.0
06318,BISKREMDUO,24.0
06318,BONBON FRUIT,1.5
06318,CH CH BIG BABOL,1.0
06318,CHAMALLOWS,5.5
06318,CHCHXXL,1.0
06318,CHUPACHUPS,5.0
06318,DUPLO,1.75
06318,FRESHACTIONCUP,1.5
06318,FUNNYMIX,15.0
06318,GAUFRETTELINGOT,90.0
06318,GOLD-BEARS,18.0
06318,HAPPYCHERRIES,15.0
06318,HAPPYCOLA,15.0
06318,HAPPYCOLASOURFRESH,4.0
06318,HEINZ,6.0
06318,KINDER,1.8461538461538463
06318,MENTOS3DFINSEAL,1.0
06318,MENTOSBLISTERWHITEGUM,1.0
06318,MENTOSROLLS 9P,1.0
06318,MENTOSROLLS14P,1.1666666666666667
06318,MENTOSWHITEGUM,1.0
06318,NUTELLA,4.285714285714286
06318,PHANTASIA,15.0
06318,ROCHERS,2.6666666666666665
06318,ROULETTE,1.0
06318,WORMS,11.0
06319,BERRIES,2.0
06319,CHAMALLOWS,4.0
06319,GAUFRETTELINGOT,20.0
06319,HARIBO,2.0
06319,KAT KAT TAT,1.5
06319,MENTOSROLLS 9P,1.0
06319,TICTAC,1.0
06350,HAPPYCHERRIES,6.0
06350,HARIBO,4.0
06350,ROULETTE,1.0
06368,KINDER,2.0
06368,NUTELLA,9.0
06368,RAFAELLO,1.0
06368,ROCHERS,3.0
06371,CH CH BIG BABOL,1.0
06372,MENTOSROLLS14P,1.0
06373,FRESHACTIONCUP,1.0
06374,BERRIES,10.0
06374,BISKREMCACAO,24.0
06374,CH CH BIG BABOL,1.5
06374,DUPLO,1.0
06374,FUNNYMIX,8.0
06374,HAPPYCHERRIES,12.0
06374,HARIBO,12.0
06374,KINDER,1.9166666666666667
06374,NUTELLA,2.0
06374,RAFAELLO,3.5
06374,ROCHERS,2.75
06374,ROULETTE,1.0
06375,Alpenliebe,2.0
06375,BISKREMCACAO,40.0
06375,BISKREMDUO,48.0
06375,BONBON FRUIT,1.0
06375,CHCHXXL,1.3333333333333333
06375,DUPLO,1.5
06375,FRESHACTIONCUP,2.0
06375,GOLD-BEARS,30.0
06375,HAPPYCOLA,30.0
06375,HARIBO,22.0
06375,KINDER,3.142857142857143
06375,MENTOS3DFINSEAL,2.0
06375,MENTOSBLISTERWHITEGUM,1.25
06375,MENTOSPUREFRESHPB,1.0
06375,MENTOSROLLS 9P,2.0
06375,MENTOSROLLS14P,1.0
06375,MINIMENTOSJAR,1.0
06375,NUTELLA,10.875
06375,PHANTASIA,24.0
06375,RAFAELLO,1.5
06375,ROCHERS,3.8333333333333335
06375,ROULETTE,2.6666666666666665
06376,HAPPYCOLA,8.0
06376,KINDER,1.0
06376,PHANTASIA,12.0
06376,ROCHERS,1.0
06376,ROULETTE,1.0
06379,BISKREMCACAO,48.0
06379,CH CH BIG BABOL,1.5
06379,CHAMALLOWS,21.0
06379,KINDER,1.8
06380,HAPPYCOLA,8.0
06380,MENTOSBLISTERWHITEGUM,1.0
06385,ROCHERS,2.0
